t,ax,ay,az,gx,gy,gz
0.0,-35.4101562,-3.359375,91.75537100000001,15.454101399999999,4.321289000000001,-3.7231446000000004
0.015873015873015872,-35.47239496936405,-2.7200590766623662,87.74981254925119,12.670826773195595,7.77079146017535,-3.731915851377926
0.031746031746031744,-34.87936881979943,-1.4092386861691861,84.59171996371956,9.508307113158558,10.485548490125371,-4.491131260768584
0.047619047619047616,-34.4971894063232,-2.6863618171437134,75.04827040608268,4.198127097274016,6.96500724754363,-4.072736581379672
0.06349206349206349,-33.62207960026535,-6.781656924573882,67.51087965529265,4.301426227908311,1.3745928828514227,-4.285507336059115
0.07936507936507936,-32.91179387380073,-6.244461157230747,66.68665136499229,5.8256086310160144,-6.125987558689149,-3.9213542741021796
0.09523809523809523,-31.90780962472929,-4.704089884427619,67.97392266004026,8.489206785780775,-13.07645980130781,-3.3321200621692526
0.1111111111111111,-28.94225366550109,-2.8216255806165655,70.8605015809986,8.15582991602492,-17.583902631127863,-1.602202501849439
0.12698412698412698,-26.645088020229156,2.41819089128658,72.84141317276155,4.016736099235972,-18.208582752583904,-2.490165463980399
0.14285714285714285,-26.152677973134264,5.733497540350574,72.30193931384736,0.7873642556507916,-19.273799596927915,-6.324855998022846
0.15873015873015872,-27.136534917331478,4.934184115808149,70.38214005518721,0.4376935316379247,-20.543268090136,-9.27692314580229
0.1746031746031746,-28.245787995893313,2.6714339230875135,69.93840828065888,2.2474427538119555,-22.389498799878766,-11.853428362009245
0.19047619047619047,-29.0937421226184,1.9410444731975922,68.14861296560147,2.6192309244195844,-24.105339166335984,-13.940952804644297
0.20634920634920634,-27.82942518713994,-0.7807493355729751,64.48006217052682,1.0013527876336918,-27.758399334330996,-15.205853711952638
0.2222222222222222,-25.18335932232727,-6.468486540564257,63.269720130375255,3.2695191029481614,-33.488286244968606,-17.19928381518997
0.23809523809523808,-22.310234814914235,-9.599720757065562,67.31504210704503,10.327169284563709,-39.36123140938999,-17.042675010354245
0.25396825396825395,-20.360559743764465,-11.799917567278593,69.17327061191581,14.568856432952334,-41.86520637383287,-14.23489413227989
0.2698412698412698,-20.114412382410563,-8.73072111093094,68.24298968753844,12.2555480408821,-40.1197112850275,-8.912654218164475
0.2857142857142857,-19.26898804548963,-1.385052996960433,61.381342685970836,6.101186963844984,-40.98843221713639,-5.66710374615978
0.30158730158730157,-14.601751008767517,3.7688930277087622,53.01147842539076,0.011844559427726154,-46.43512951898631,-7.129266835786799
0.31746031746031744,-8.381532499636643,1.619436199205769,52.09875175152771,3.3566174425830697,-56.314964139293,-9.965282766410164
0.3333333333333333,-5.686981833832496,-4.118380715789675,57.8469339310692,14.467196721664212,-63.4192566786204,-12.373761907070861
0.3492063492063492,-7.9164328719331305,-5.591057923136213,64.5986380288019,23.147718043687103,-65.61079590635666,-9.897983623386049
0.36507936507936506,-9.093423247118,-1.2315428672342885,63.284622187155264,16.532389759177477,-64.27881044122341,-4.169056351439776
0.38095238095238093,-3.3927849847229887,5.3936566705895475,58.012995706093214,5.5820900126302035,-69.44293323487517,-2.2923451289404695
0.3968253968253968,5.055236301244198,7.486818194931791,56.340572992046745,2.714091638147918,-82.14052412814466,-6.256458676952308
0.4126984126984127,13.156566039485833,2.8914438368356885,68.96798425635264,12.825670265984991,-92.0317808622365,-12.335289070071628
0.42857142857142855,15.406295045346008,-2.797441501088075,90.28022605719396,24.216996790823696,-93.6531746589429,-13.621277137360659
0.4444444444444444,14.58769401370966,-0.08769729884009969,98.7964577157414,20.229481337780747,-89.51581527275343,-9.595155810130226
0.4603174603174603,17.708792969451387,6.432860743569281,98.83262112261033,5.398985086004918,-85.9068069140634,-6.010447209982983
0.47619047619047616,24.981247915886794,9.460022069729181,103.24395456131961,0.05533101915603922,-88.4999576687421,-7.93180587087363
0.49206349206349204,30.778222186507083,8.156422505295625,111.47739144403586,1.991473846714341,-88.14061861671084,-14.260399224279158
0.5079365079365079,30.124735217460376,1.5442327003970755,120.0226150883902,8.761212791994435,-87.50092927615898,-19.271144831669314
0.5238095238095237,28.129912158572314,-10.601207046976384,125.77597946658034,12.748992649879714,-89.01792073154604,-16.874956396816884
