t,ax,ay,az,gx,gy,gz
0.0,14.221191,14.257813,75.341797,13.122559,-9.155273,8.911133
0.010101010101010102,18.709412153558866,29.384175436627544,78.46970393789576,5.872982899031581,-19.011438215881547,3.372131297631304
0.020202020202020204,21.466247636255545,38.495771576935994,83.38593821148228,0.10285186138370506,-27.50424525371085,-1.984557895592246
0.030303030303030304,22.44366202742309,41.5086173748703,90.87687953863723,-4.43349708098118,-34.625058771113736,-7.399305501578638
0.04040404040404041,22.000933631311558,41.629361962482186,117.97993585866982,-14.817501941500204,-41.346487918581445,-18.70901578980771
0.05050505050505051,21.29260226221154,37.150213981629484,138.1218809144487,-23.30972348531093,-43.05625008010048,-26.786411631353644
0.06060606060606061,20.373811445919753,27.762899454319307,152.08178616437294,-30.335501546165283,-39.89479548630225,-31.7244586813659
0.07070707070707072,20.382040615528194,-1.9115623310100673,171.1735081936991,-44.90116950468374,-28.33278252448858,-31.312999526808518
0.08080808080808081,21.47863439921153,-27.83608188527326,186.8555093408737,-51.63328025252798,-16.2678770743187,-23.766713667419797
0.09090909090909091,23.43238330661499,-49.249619982953995,199.31912456930903,-51.65336641959838,-4.216890443047209,-10.61876832950642
0.10101010101010102,24.90166794325717,-49.15830871966657,205.37058665858223,-47.08779169485941,1.5108310327307688,-0.9065451644981692
0.11111111111111112,28.384493351261863,-34.764614157981576,214.95405227391254,-38.261445211324,12.423908276396013,10.62838146095309
0.12121212121212122,32.97047018301052,-11.707771553976103,225.80259459794036,-27.080791602884926,26.327755870106568,21.939993424164484
0.13131313131313133,35.34164266974698,2.114428725792054,227.50455084507584,-20.429942110042862,35.70504039061882,21.650826113764126
0.14141414141414144,37.90040450376163,17.340143807397144,220.03668271964133,-7.279671586035326,49.875141833828266,15.53487331078891
0.15151515151515152,40.19545374486031,31.332914499559337,207.4653919886606,7.9072570408317215,65.23521372608805,6.505404147818933
0.16161616161616163,40.178833556756956,32.637602669496005,195.8727815136901,12.560921282770346,70.88609197728661,0.14816585993380915
0.17171717171717174,37.510584355927364,26.929417869817204,178.37687612450014,13.856562489494605,75.42205182338243,-7.019906356581258
0.18181818181818182,33.387736518676626,17.794160840373262,159.3790667547886,12.562362335120875,78.73867924903345,-13.209727209263487
0.19191919191919193,28.462052934661443,8.854337606242876,148.18129026719083,6.123013355878558,78.362353250069,-11.788052963935135
0.20202020202020204,26.56235713053895,6.455521268384692,142.7008608116749,2.168234743714508,78.04885442076522,-9.851763701249126
0.21212121212121213,25.91428449790284,7.999632457458513,139.23459629220002,-1.0884677958564533,77.60688891745536,-7.888361202826025
0.22222222222222224,24.924087183945396,13.800537419495644,133.70599552390374,-5.95693747216417,76.534175385993,-6.733130777884145
0.23232323232323235,23.756331033029017,15.700711512256232,130.6214468410071,-8.266910211892396,75.58481000298681,-6.762200264791886
0.24242424242424243,22.50990064465603,14.95868774398587,128.3614992865447,-10.446776377444062,74.67146258334402,-6.998499344824836
0.25252525252525254,21.232073504021084,10.453100467830655,125.66478510574296,-15.549789418017948,73.71724032871974,-6.376180896866884
0.26262626262626265,20.230016043880067,7.519355306429178,125.28439226461293,-19.320941649690756,73.61004885123852,-3.225360044994529
0.27272727272727276,18.965475894868995,5.198829188644177,125.94987686111322,-22.71638049792679,74.65729849792679,0.3340169377518414
0.2828282828282829,16.714677267751906,3.1917993827295126,127.47749462980808,-26.251027406885022,78.19194540688503,2.771705149776088
0.29292929292929293,15.171333233975632,3.258763027345344,125.08761279386582,-25.17564865369633,83.17231155860631,5.186273574394248
0.30303030303030304,14.119073447268597,4.0030040580272335,121.53800642376977,-21.959315609867833,87.75066199113496,6.777884737253807
0.31313131313131315,13.723978331149343,4.801426098766631,118.17969490242302,-17.061777946474816,90.22000832119495,6.36632667842902
0.32323232323232326,13.139293184021495,3.9932100540255897,110.14080116915153,-5.983352867252348,93.64026752390583,2.4419287158224092
0.33333333333333337,12.484149456791089,2.3723670413997184,102.11529039491339,2.962545296601459,96.35365358687991,-1.2469015696809316
0.3434343434343435,11.77936802621237,-0.0984174267329978,96.35552658104183,4.7042462584841935,97.20425145325721,-2.786079040437116
0.3535353535353536,8.577348452393109,-4.99040021180159,89.10411834769633,4.246850650470949,95.45599425523163,-2.3281821282444652
0.36363636363636365,5.894949004004634,-8.599948157099323,84.6189003351146,2.822940025032189,93.68497331786848,-0.018070685689753896
0.37373737373737376,5.0484609965419045,-9.055748981565579,85.56305980494034,0.5032367929607644,92.83034535510328,4.8248186584815835
0.38383838383838387,3.3682734423964416,-7.477820484231607,87.92573519971724,-7.070356816128897,96.19828934776476,7.218502228844912
0.393939393939394,1.3728060482649196,-6.418903298701437,86.45346060701439,-16.00236626180276,100.96737350607997,9.853523921241194
0.4040404040404041,-0.935156037889469,-6.811748222940585,77.99911786955576,-25.823480651869502,106.98280629627432,13.577363107919906
0.4141414141414142,-2.3503336408179125,-8.099301446206114,69.97127938503455,-30.60966452846204,107.76349060179608,15.495673654010485
0.42424242424242425,-3.6953153092740507,-10.502104589582276,59.78571080789623,-32.32889154857028,104.29953349329226,17.97693666355754
0.43434343434343436,-5.12116221631581,-14.33658656262863,46.38919107299707,-30.637208072846057,95.76056129849192,21.64225009105621
0.4444444444444445,-5.849860900076169,-14.828440008615987,42.854924260607916,-26.825823421292007,88.67266640917741,23.90519610185591
0.4545454545454546,-6.195617219624284,-9.921269114670839,42.36667836181184,-22.0139537844337,79.32495145618691,25.742636619960027
0.4646464646464647,-6.154945100871561,1.43441576153214,44.28640769792995,-16.238498261325677,66.83857901316344,27.247509012052966
0.4747474747474748,-5.7331516457589125,8.68917450237421,48.507947424828316,-15.480999837046397,61.69286140894178,20.70654069218957
0.48484848484848486,-5.685713585311074,13.034610206134012,55.54741319266437,-12.974623812255622,57.86380646126908,15.151140149733429
0.494949494949495,-6.1005901057551535,14.344317561866406,65.65900503008857,-8.05305255215703,54.975941766172134,11.368445285753317
0.5050505050505051,-8.931428928980978,9.516896335948871,67.40350522149149,-4.856707077726938,57.806984388570655,8.173416810875734
0.5151515151515152,-11.147466545936416,6.056935520734999,66.57592318991516,-4.540624098063734,60.3841890134076,6.259869927218621
0.5252525252525253,-12.718361283156538,3.998603707716811,63.37775964106213,-6.998217542240314,62.438965,5.6184084466698465
0.5353535353535354,-16.417730309742716,-5.11566461320527,55.36110600596224,-8.543008828230425,62.438965,5.740366004010613
0.5454545454545455,-18.599698549426932,-12.074354555685042,49.86085584772962,-7.65206252928985,61.51939777833474,6.888989389535681
0.5555555555555556,-19.395129540796685,-16.968817291748056,46.56765568526648,-4.483218758856816,59.65674681921757,9.097001000097592
0.5656565656565657,-19.77498360927079,-17.90193811277024,40.67165486794991,1.2145970035523135,53.876354232459946,15.909606597095575
0.5757575757575758,-19.459718030691278,-15.203241895210892,36.925868144060715,5.534926460179968,46.926770212989894,19.050144726879623
0.5858585858585859,-18.874207845297335,-8.798139061037416,35.095215,8.84518366090066,39.38947959718374,18.837710416802647
0.595959595959596,-21.98584245648415,6.497309564553104,35.095215,13.648102168486071,36.433837490406006,14.48634855704682
0.6060606060606061,-25.230578820739513,13.898897789957033,35.5909761278418,14.266423528211494,32.35712398620802,6.9273217458468235
