t,ax,ay,az,gx,gy,gz
0.0,-26.330566,-14.746094,94.445801,3.967285,-1.953125,6.591797
0.010101010101010102,-21.708171291951032,-2.1665757994220396,98.63897373352599,3.513299582075161,-0.42608363148216655,5.436197815844987
0.020202020202020204,-19.434822709013257,7.437243855005277,103.3168877310195,2.8687116570349236,4.961507593255749,0.3332770799732936
0.030303030303030304,-19.365820954927152,13.895805372175463,108.16368873760393,2.035979838702478,13.761164842085073,-8.210485247909764
0.04040404040404041,-20.68175870409248,7.920957379756408,104.64089912035804,0.8099513206911861,18.460942613329138,-11.112087100551937
0.05050505050505051,-21.75034405164159,-1.1644952045507413,95.07034212231859,1.5876799838388076,22.04059913481241,-12.630310457803358
0.06060606060606061,-22.68286166082352,-12.181364380064563,80.84706668804517,4.05724325390887,24.30087497812477,-12.852341489062386
0.07070707070707072,-24.613250310131768,-13.544958101482433,73.59373354890074,6.192992569635107,21.836548326959615,-11.620178163479807
0.08080808080808081,-26.95191773925806,-10.414119734572516,64.92166812628159,9.569048208085364,14.433491548168732,-12.727437107694758
0.09090909090909091,-29.108528281611658,-5.7912533210088,57.20195077292577,13.472313987664478,3.159488670225768,-14.4892535899338
0.10101010101010102,-27.36372273362497,-15.22461666303209,65.68137892386048,14.45070967198733,-11.108779499755816,-7.925850432117672
0.11111111111111112,-26.8442017960556,-15.499319955126683,74.62890863222027,13.833844376816858,-18.184088339055684,-3.974315682349162
0.12121212121212122,-26.732523582305223,-9.471484272597328,84.1423432481417,11.402212338608026,-20.2902903566267,-2.320613862174514
0.13131313131313133,-23.783827684633035,0.09740373333575292,95.69071832939882,2.9010965587957607,-19.468926639937532,-5.482864474215357
0.14141414141414144,-23.047089355391485,2.1270576953108975,102.55750769450671,-2.3798692941704895,-18.227401875684418,-8.189514709243035
0.15151515151515152,-23.620842732754127,-0.8925761057736382,106.71142014730609,-5.933023674123593,-16.202194266654697,-10.272731761335335
0.16161616161616163,-24.258065981639156,-7.33833010696365,111.06577667232119,-10.38541423623759,-11.218784665093548,-10.395274976956358
0.17171717171717174,-24.253296078905297,-11.21072764569681,111.57506470059468,-12.253492116316163,-8.466573980562774,-10.247669210088478
0.18181818181818182,-24.08831690902097,-14.014331549779111,109.99196102735782,-12.034386062630405,-7.176646728846356,-9.824990749723158
0.19191919191919193,-24.751442927694693,-18.07597612239332,107.8948266824159,-8.179967734251083,-7.383873652121938,-8.747411563538966
0.20202020202020204,-24.81470967807367,-20.28866725172717,106.61498832019316,-2.527161924103594,-7.929592804518972,-7.0582297123186635
0.21212121212121213,-24.297537108433026,-21.28462230826157,105.7622398682112,3.114103640861413,-8.443087663172088,-5.3381266270068775
0.22222222222222224,-22.4810248155718,-20.585963526901885,105.21153260377022,5.579957093881123,-8.237599707084835,-4.557272932549268
